[rosmaster.main][INFO] 2015-11-26 12:33:48,563: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2015-11-26 12:33:48,563: Starting ROS Master Node
[rosmaster.master][INFO] 2015-11-26 12:33:57,535: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/type] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,536: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/joint] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,537: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,544: +SERVICE [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/set_parameters] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,545: +PUB [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,546: +PUB [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,550: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,550: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,551: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,552: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,553: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,553: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,554: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,555: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,556: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,556: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,557: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,558: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,559: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,559: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,560: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,561: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,562: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,562: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,563: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,564: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,565: +PUB [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,570: +SUB [/calibration_controllers/calibrate/cal_r_wrist/roll_velocity/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,578: +SERVICE [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/set_parameters] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,579: +PUB [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,580: +PUB [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,583: -SUB [/torso_lift_imu/data] /imu_monitor http://c1:35466/
[rosmaster.master][INFO] 2015-11-26 12:33:57,583: -SUB [/base_odometry/odometer] /imu_monitor http://c1:35466/
[rosmaster.master][INFO] 2015-11-26 12:33:57,583: -PUB [/diagnostics] /imu_monitor http://c1:35466/
[rosmaster.master][INFO] 2015-11-26 12:33:57,583: -PUB [/rosout] /imu_monitor http://c1:35466/
[rosmaster.master][INFO] 2015-11-26 12:33:57,583: -SERVICE [/imu_monitor/set_logger_level] /imu_monitor rosrpc://c1:59470
[rosmaster.master][INFO] 2015-11-26 12:33:57,583: -SERVICE [/imu_monitor/get_loggers] /imu_monitor rosrpc://c1:59470
[rosmaster.master][INFO] 2015-11-26 12:33:57,585: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,586: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,587: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,587: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,588: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,589: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,590: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,591: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,591: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,592: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,593: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,594: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,594: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,595: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,596: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,597: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,597: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,598: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,599: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,600: +PARAM [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,600: +PUB [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,603: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:57,607: +SUB [/calibration_controllers/calibrate/cal_r_wrist/flex_velocity/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,607: +SERVICE [/calibration_controllers/calibrate/cal_r_wrist/is_calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,608: +PUB [/calibration_controllers/calibrate/cal_r_wrist/calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,625: +SERVICE [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/set_parameters] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,626: +PUB [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,627: +PUB [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,631: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,631: -PUB [/rosout] /prosilica_driver http://c1:36082/
[rosmaster.master][INFO] 2015-11-26 12:33:57,632: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,632: -PUB [/prosilica_driver/parameter_descriptions] /prosilica_driver http://c1:36082/
[rosmaster.master][INFO] 2015-11-26 12:33:57,633: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,633: -PUB [/prosilica_driver/parameter_updates] /prosilica_driver http://c1:36082/
[rosmaster.master][INFO] 2015-11-26 12:33:57,634: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,634: -PUB [/diagnostics] /prosilica_driver http://c1:36082/
[rosmaster.master][INFO] 2015-11-26 12:33:57,635: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,635: -SERVICE [/prosilica_driver/get_loggers] /prosilica_driver rosrpc://c1:52663
[rosmaster.master][INFO] 2015-11-26 12:33:57,636: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,636: -SERVICE [/prosilica_driver/set_logger_level] /prosilica_driver rosrpc://c1:52663
[rosmaster.master][INFO] 2015-11-26 12:33:57,637: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,637: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:57,638: -SERVICE [/prosilica_driver/set_parameters] /prosilica_driver rosrpc://c1:52663
[rosmaster.master][INFO] 2015-11-26 12:33:57,638: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,639: -SERVICE [/prosilica_driver/self_test] /prosilica_driver rosrpc://c1:52663
[rosmaster.master][INFO] 2015-11-26 12:33:57,639: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,640: -SERVICE [/prosilica/set_camera_info] /prosilica_driver rosrpc://c1:52663
[rosmaster.master][INFO] 2015-11-26 12:33:57,640: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,641: -SERVICE [/prosilica/request_image] /prosilica_driver rosrpc://c1:52663
[rosmaster.master][INFO] 2015-11-26 12:33:57,641: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,642: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,643: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,644: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,645: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,645: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,646: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,647: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,648: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,648: +PARAM [/calibration_controllers/calibrate/cal_l_forearm_roll/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,649: +PUB [/calibration_controllers/calibrate/cal_l_forearm_roll/state] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,655: +SUB [/calibration_controllers/calibrate/cal_l_forearm_roll/command] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,656: +SERVICE [/calibration_controllers/calibrate/cal_l_forearm_roll/is_calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,657: +PUB [/calibration_controllers/calibrate/cal_l_forearm_roll/calibrated] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,671: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/type] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,672: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/joint] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,673: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,674: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/flex_velocity/type] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,675: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/flex_velocity/joint] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,675: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/flex_velocity/pid] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,680: -PUB [/rosout] /tilt_hokuyo_node http://c1:36931/
[rosmaster.master][INFO] 2015-11-26 12:33:57,681: -PUB [/diagnostics] /tilt_hokuyo_node http://c1:36931/
[rosmaster.master][INFO] 2015-11-26 12:33:57,682: -PUB [/tilt_hokuyo_node/parameter_descriptions] /tilt_hokuyo_node http://c1:36931/
[rosmaster.master][INFO] 2015-11-26 12:33:57,683: -PUB [/tilt_hokuyo_node/parameter_updates] /tilt_hokuyo_node http://c1:36931/
[rosmaster.master][INFO] 2015-11-26 12:33:57,684: -PUB [/tilt_scan] /tilt_hokuyo_node http://c1:36931/
[rosmaster.master][INFO] 2015-11-26 12:33:57,684: +SERVICE [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/set_parameters] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,685: -SERVICE [/tilt_hokuyo_node/get_loggers] /tilt_hokuyo_node rosrpc://c1:36236
[rosmaster.master][INFO] 2015-11-26 12:33:57,686: +PUB [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/parameter_descriptions] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,686: -SERVICE [/tilt_hokuyo_node/set_logger_level] /tilt_hokuyo_node rosrpc://c1:36236
[rosmaster.master][INFO] 2015-11-26 12:33:57,686: +PUB [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/parameter_updates] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:57,687: -SERVICE [/tilt_hokuyo_node/self_test] /tilt_hokuyo_node rosrpc://c1:36236
[rosmaster.master][INFO] 2015-11-26 12:33:57,688: -SERVICE [/tilt_hokuyo_node/set_parameters] /tilt_hokuyo_node rosrpc://c1:36236
[rosmaster.master][INFO] 2015-11-26 12:33:57,691: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,692: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,693: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,693: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,694: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,695: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,696: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,697: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,697: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,698: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,699: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,700: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,700: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,701: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i_clamp_min] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,702: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i_clamp_max] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,703: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/p] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,703: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,704: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:57,704: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/d] by /realtime_loop
[rosmaster.master][INFO] 2015-11-26 12:33:57,705: +PARAM [/calibration_controllers/calibrate/cal_l_wrist/roll_velocity/pid/i_clamp_min] by /realtime_loop
